review_id,aspect,sentiment,sentiment_score,text,rating
1006760,features,neutral,0.5428102016448975,"This was required to complete the install of an aftermarket stereo in my 07 Focus. It had every wire I needed built in as well as a few extra for features that my vehicle obviously didn't have, all of",4.0
972535,charge,positive,0.9306480288505554,We've had our unit for at least 5 years and have had at least three occasions to use it during power failures.  The flashlight has always held it's charge and the radio has been great company.  We've ,4.0
162381,Apple,positive,0.7536572813987732,This is really good. Far better than what Apple provides. Apple should outsource manufacturing cables.,5.0
1018359,Battery life,positive,0.6056830883026123,"So far, so good! I only gave 4 stars because I want to wait a while to make sure the tablet continues to work well. I was hesitant to order a refurbished model, but I wanted a Samsung tablet and didn'",4.0
537870,Sony,neutral,0.7237538695335388,"Was hoping for a more comfortable pair of headphones.  These pinch my ears, and apply pressure to my skull.  Uncomfortable if worn more than 5 minutes.<br />  Wireless range is very limited; about 20 ",2.0
946575,features,positive,0.8391808867454529,"It works just fine.  More adjustments and features than I really use, but the automatic settings work well and give me good photos most of the time.  That is what I wanted when I purchased the camera.",4.0
568403,quality,positive,0.4607804715633392,"As I bought this headset, it worked pretty well and I really liked it, but as the time pass, the lack of quality began to be noticed and my opinion about the headset changed.<br />First, the wheel-but",2.0
4969,cables,neutral,0.8076481223106384,"My husband was  looking for such cameras for his customers. He tried several. He had one  problem: couldn't figure out how to change mirror mode for front camera. He thought it was about channels, cab",5.0
288095,Apple,neutral,0.8473600745201111,I tried to register it but  Apple said  it had been  registered at Apple in February. I bought it in June. It was supposed to be new and wasn’t. At least Apple  rejected  my request for an extended wa,1.0
474626,ports,negative,0.6350613832473755,Cables connecting ports and my computer got frighteningly hot.  I returned it.,2.0
933936,no complaints,positive,0.4899010360240936,"This is the third HD I purchased of this brand (different sizes). They all are great and fast, however, one fell while protected and since I could not retrieve the data from it. Make sure to always pr",4.0
397969,cable,positive,0.9210492372512816,I bought this to tether my ZTE cell and provide whole house Wi-Fi. It is a USB router that is advertised as being capable of recognizing cell phone modems. I didn't get the chance to find out. Althoug,1.0
983855,Picture quality,negative,0.8055661916732788,I paid $40 for this small sized project. It’s perfect for kids. Picture quality is not great comparing to TV. We also had to plug in an additional speaker as audio was pretty low as well. I would say ,4.0
625851,speaker,positive,0.5160475373268127,This worked great for 2 weeks than then speaker stopped working. Very disappointed!,2.0
827789,phone calls,neutral,0.507298469543457,They are comfortable like the headphones that came with my Samsung note 9 however they sound awful with music compared to them.  They probably will work great with phone calls but if you enjoy listeni,3.0
215514,Quality,negative,0.8667552471160889,Three out of the five earbuds broke the first day of usage.  Quality is very low.  Wires just pulled right out of the connector.,1.0
563035,apps,negative,0.7533447742462158,"Initially, I liked this tablet a lot, but over time I've really soured on it and I will never buy a Kindle Fire tablet again.<br /><br />This software is the problem... it's just awful.  It's hard to ",2.0
306419,their products,negative,0.9015417695045472,2 of the 3 cameras came broken they were a gift so when they were finally opened and used we found out 2 did not work after the return window was closed and since then they refused to fix or replace t,1.0
244784,Samsung,negative,0.755632221698761,I have owned this tv for two years and it has worked good until today. It seems Samsung has a capacitor defect in alot of there tv's and mine went out today. I talked to Samsung today and they refused,1.0
554814,Good quality,positive,0.9803000688552856,"So at first, thought these were a great product.  Well-made...good construction.  However, I have had these a little over 3 months and one charger doesn’t work at all and one is already on its way to ",2.0
293480,cord,negative,0.9172258377075196,Update: Bottom line- DO NOT BUY!!!<br />Charging cord #2 broke in same place as first one ON ITS OWN on January 23 after being put into partial use in late November! Cord 3 is used at night and I expe,1.0
623108,apps,neutral,0.5846511721611023,"READ!! DETAILED REVIEW!<br />Other reviewers are correct, the sound isn't very good...<br />When playing on a game system, the sound is awesome and ""correct"".<br />-When watching TV (I've watched on H",2.0
895800,computers,neutral,0.8630627989768982,"I can’t tell you how many micro sd cards I have in the house. Between computers, phones, cameras, tablets, my Raspberry Pi projects, etc. these little guys are an every day staple. Lumery, though not ",4.0
716700,laptop,positive,0.5689546465873718,"This Laptop Stand is nicely constructed but needs a few tweaks to work with 17"" Laptops.<br />The lips that are meant to keep the laptop from sliding off are bit too small, so the laptop tends to lean",3.0
878472,Sound,positive,0.9658780097961426,Sound is GREAT. The only thing I didn't like is the fit. It's a bit odd because the earphones tilt. Still love the product though!,4.0
895209,screen,neutral,0.6964267492294312,"I bought this for the basic functionality of WiFi access, internet access anywhere,and the ability to watch my Netfiix movies also hulu, and being able to check emails, FB.<br />I have a phine for tex",4.0
1004106,their products,positive,0.8026242256164551,I love having a little extra added security that these alarms allow. We have them set up everywhere with appropriate sensitivity levels for each location. The manual could be written better.<br /><br ,4.0
850945,ports,negative,0.7108471989631653,"To start off, yes all parts work fine.<br /><br />Cons:<br />The female to male jumper suck, the male pins come of their socked.<br /><br /> Some of the breadboards ports feels like they were loose<br",3.0
488014,Good quality,negative,0.3858600854873657,"Good quality headphone no problems Listening to music or any audio's, but it doesn't go well apple iPhones. It makes a odd sound when connected to iPhone and specially when you're in a call with someo",2.0
672225,speed,neutral,0.7107760310173035,Cons:<br />Controls are hard to change<br />Hard to see the screen underwater<br /><br />Pros:<br />Seals well<br />Light<br />Floats<br />Very affordable<br />Fits the NEX C-3 well<br />The click is ,3.0
